host_since,host_location,host_is_superhost,host_identity_verified,host_has_profile_pic,neighbourhood,latitude,longitude,room_type,accommodates,bathrooms,bedrooms,beds,price,minimum_nights,maximum_nights,has_availability,availability_30,availability_60,number_of_reviews,last_review,review_scores_rating,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,reviews_per_month,instant_bookable,bathroom_type,has_license,has_terrace,has_wifi,pet_allowed,has_AC,has_kitchen
523,no_info,True,True,True,eixample,41.39869168510687,2.1622544154524803,private_room,1,1.0,1.0,0.0,67.0,1.0,31.0,True,4,19,89,77.0,4.88,4.91,4.94,4.9,4.94,4.88,6.05,False,1,True,False,True,False,True,True
3341,spain,False,True,True,eixample,41.40487850126302,2.18013076951235,entire_home_apt,5,1.0,3.0,3.0,80.0,32.0,365.0,True,15,15,0,193.1162398921833,4.5917318059299195,4.618333052134301,4.719024,4.7228595529312525,4.752015353467184,4.4543930830873055,1.7136901954177899,False,1,False,True,True,False,True,True
4003,spain,True,True,True,sants_montjuic,41.368772179512646,2.132740496850576,private_room,2,1.0,1.0,1.0,120.0,2.0,1125.0,True,4,8,63,56.0,4.95,4.89,4.92,4.98,4.62,4.79,4.35,True,1,True,True,True,False,True,True
525,spain,False,True,True,sant_marti,41.412437935728946,2.1904152631759644,private_room,2,1.0,1.0,0.0,89.0,1.0,365.0,True,3,7,23,54.0,4.61,4.61,4.87,4.57,4.7,4.52,5.48,True,0,True,False,True,False,True,True
3883,spain,False,True,True,ciutat_vella,41.38446443590117,2.172733127736867,entire_home_apt,6,2.0,3.0,0.0,118.0,32.0,1125.0,True,0,28,0,193.1162398921833,4.5917318059299195,4.618333052134301,4.719024,4.7228595529312525,4.752015353467184,4.4543930830873055,1.7136901954177899,False,1,False,False,True,False,True,True
523,no_info,True,True,True,eixample,41.398513396669834,2.1642803647123916,private_room,2,1.0,1.0,1.0,91.0,2.0,3.0,True,3,11,60,64.0,4.75,4.88,4.8,4.78,4.93,4.72,4.52,False,0,True,True,True,False,True,True
1543,spain,False,True,True,eixample,41.394627681387576,2.172929111630191,entire_home_apt,3,2.0,2.0,3.0,169.0,31.0,330.0,True,0,14,0,193.1162398921833,4.5917318059299195,4.618333052134301,4.719024,4.7228595529312525,4.752015353467184,4.4543930830873055,1.7136901954177899,True,1,False,False,True,True,True,True
1001,no_info,False,True,True,sants_montjuic,41.3713624,2.1655742,private_room,2,1.0,1.0,1.0,75.0,2.0,365.0,True,10,34,14,77.0,4.93,4.64,4.79,4.93,4.93,4.71,1.79,False,0,True,True,True,False,False,True
523,no_info,True,True,True,gracia,41.39972961483003,2.1635982021689415,private_room,2,1.0,1.0,0.0,78.0,1.0,4.0,True,1,11,75,66.0,4.67,4.83,4.63,4.76,4.83,4.67,5.18,False,0,True,False,True,True,True,True
3388,spain,False,True,True,eixample,41.38641628632934,2.156275324982018,entire_home_apt,4,1.0,2.0,2.0,328.0,1.0,365.0,True,13,43,31,126.0,4.39,4.61,4.65,4.65,4.77,4.35,2.16,True,1,True,True,True,False,True,True
3372,spain,False,True,True,ciutat_vella,41.38318283800518,2.1824605339226784,entire_home_apt,2,1.0,1.0,1.0,236.0,1.0,1125.0,True,4,20,13,148.0,3.62,4.23,3.38,3.85,4.54,3.54,0.95,True,1,True,False,True,False,True,True
3372,spain,False,True,True,ciutat_vella,41.38349,2.182,entire_home_apt,2,1.0,1.0,1.0,202.0,1.0,1125.0,True,14,30,45,64.0,4.18,4.56,4.22,4.24,4.8,4.02,3.28,True,1,True,False,True,False,True,True
511,spain,True,True,True,sants_montjuic,41.376823881877165,2.145733350320832,entire_home_apt,4,1.0,2.0,3.0,179.0,1.0,1125.0,True,1,7,102,56.0,4.8,4.97,4.84,4.89,4.88,4.63,6.89,True,1,True,False,True,True,True,True
1474,no_info,False,True,True,eixample,41.38195000225718,2.153147564280374,private_room,1,1.0,1.0,1.0,21.0,33.0,360.0,True,5,15,2,97.0,4.0,4.0,4.0,4.0,4.0,3.5,0.25,False,0,False,False,True,False,False,True
888,spain,False,True,True,eixample,41.3925578,2.1557107,entire_home_apt,3,1.5,2.0,2.0,118.0,32.0,1125.0,True,0,13,2,427.0,5.0,5.0,5.0,5.0,5.0,4.5,0.15,False,1,False,True,True,True,True,True
1474,no_info,False,True,True,eixample,41.38353932661062,2.1527110749421157,private_room,1,1.0,1.0,1.0,35.0,33.0,360.0,True,0,0,2,371.0,4.0,4.5,2.0,4.5,4.0,3.0,0.14,False,0,False,False,True,False,False,True
2148,spain,False,True,True,eixample,41.38086,2.15719,entire_home_apt,3,1.0,2.0,2.0,60.0,32.0,96.0,True,27,57,0,193.1162398921833,4.5917318059299195,4.618333052134301,4.719024,4.7228595529312525,4.752015353467184,4.4543930830873055,1.7136901954177899,False,1,False,False,True,False,True,True
514,no_info,False,True,False,gracia,41.40338989797395,2.166118750463637,entire_home_apt,4,1.0,2.0,0.0,120.0,32.0,365.0,True,0,3,1,77.0,5.0,5.0,5.0,5.0,5.0,5.0,1.0,False,1,True,False,True,False,True,True
1516,spain,True,True,True,gracia,41.40472,2.1557107,private_room,2,1.0,2.0,0.0,70.0,2.0,365.0,True,10,17,17,64.0,4.88,5.0,5.0,5.0,4.94,4.82,1.2,False,0,True,False,True,False,False,True
4652,spain,False,True,True,eixample,41.40822,2.1746144,entire_home_apt,4,1.5,2.0,2.0,169.0,3.0,32.0,True,6,7,37,73.0,4.54,4.46,4.49,4.76,4.84,4.35,3.19,False,1,True,False,True,False,True,True
2930,spain,False,True,True,ciutat_vella,41.384220328452216,2.168596519442693,entire_home_apt,4,1.0,2.0,3.0,50.0,90.0,365.0,True,30,60,1,66.0,5.0,4.618333052134301,4.719024,4.7228595529312525,4.752015353467184,4.4543930830873055,1.0,False,1,False,False,True,False,True,True
1057,no_info,False,True,True,sarria_sant_gervasi,41.4012958,2.1415623,private_room,2,1.0,1.0,1.0,34.0,30.0,333.0,True,0,2,3,64.0,5.0,4.67,5.0,4.33,5.0,4.67,0.31,False,1,True,True,True,False,True,True
3388,spain,False,True,True,eixample,41.38069776655568,2.14595054893008,entire_home_apt,5,1.0,2.0,3.0,325.0,1.0,365.0,True,11,41,13,103.0,4.31,4.62,4.31,4.31,4.54,4.23,0.86,True,1,True,False,True,False,True,True
1943,no_info,False,True,True,ciutat_vella,41.384963618353865,2.17954044571803,private_room,2,1.0,1.0,1.0,100.0,1.0,365.0,True,0,0,7,239.0,5.0,4.71,5.0,5.0,5.0,5.0,0.89,False,0,True,False,True,False,False,True
3388,spain,False,True,True,eixample,41.379689524560995,2.1476952334588932,entire_home_apt,5,1.0,2.0,3.0,301.0,1.0,365.0,True,5,15,36,67.0,4.67,4.69,4.69,4.67,4.61,4.33,2.37,True,1,True,False,True,False,True,True
1666,no_info,False,True,True,eixample,41.38146311339733,2.1632259260706275,entire_home_apt,6,2.0,4.0,6.0,90.0,32.0,365.0,True,3,26,0,193.1162398921833,4.5917318059299195,4.618333052134301,4.719024,4.7228595529312525,4.752015353467184,4.4543930830873055,1.7136901954177899,False,1,False,True,True,False,False,True
4652,spain,False,True,True,eixample,41.3976997,2.1835338,entire_home_apt,4,1.0,2.0,2.0,286.0,3.0,32.0,True,1,15,7,343.0,3.86,4.14,4.71,3.86,4.86,3.57,0.54,False,1,True,False,True,False,True,True
3388,spain,False,True,True,eixample,41.37887379531461,2.147125639511713,entire_home_apt,5,1.0,2.0,3.0,311.0,1.0,365.0,True,1,21,19,164.0,4.53,4.84,4.84,4.84,4.79,4.47,1.26,True,1,True,False,True,False,True,True
1106,spain,False,True,True,gracia,41.4031233,2.150751,entire_home_apt,8,2.0,5.0,7.0,270.0,4.0,22.0,True,8,9,26,57.0,4.81,4.5,4.96,4.85,4.92,4.65,2.09,False,1,True,True,True,True,True,True
3388,spain,False,True,True,eixample,41.37969143667428,2.145727676530717,entire_home_apt,5,1.0,2.0,3.0,367.0,1.0,365.0,True,14,31,15,67.0,4.67,4.47,4.73,4.8,4.33,4.4,1.0,True,1,True,True,True,False,True,True
3388,spain,False,True,True,eixample,41.37894157277834,2.14756387354172,entire_home_apt,5,1.0,2.0,3.0,310.0,1.0,365.0,True,17,47,22,84.0,4.64,4.82,4.59,4.64,4.55,4.32,1.43,True,1,True,True,True,False,True,True
516,no_info,False,True,True,ciutat_vella,41.38065,2.17966,private_room,4,1.0,1.0,2.0,170.0,32.0,365.0,True,3,24,69,59.0,4.59,4.62,4.67,4.57,4.91,4.61,4.63,True,1,True,False,True,False,True,True
3388,spain,False,True,True,eixample,41.38110082252875,2.1459178336192566,entire_home_apt,5,1.0,2.0,3.0,256.0,1.0,365.0,True,6,8,63,69.0,4.49,4.78,4.63,4.62,4.67,4.41,4.2,True,1,True,False,True,False,True,True
3388,spain,False,True,True,eixample,41.380787481309675,2.1475956365840143,entire_home_apt,5,1.0,2.0,3.0,286.0,1.0,365.0,True,15,34,9,80.0,4.11,4.56,4.22,4.11,4.33,4.11,0.62,True,1,True,True,True,False,True,True
1393,spain,True,True,True,horta_guinardo,41.41386595487908,2.1615913218943237,private_room,2,1.0,1.0,1.0,92.0,3.0,1125.0,True,6,8,42,57.0,4.95,4.62,4.95,4.98,4.71,4.83,3.41,False,1,True,True,True,False,True,False
3388,spain,False,True,True,eixample,41.378910191263,2.1460787699344097,entire_home_apt,5,1.0,2.0,3.0,307.0,1.0,365.0,True,14,33,33,68.0,4.73,4.79,4.64,4.64,4.61,4.39,2.26,True,1,True,True,True,False,True,True
4652,spain,False,True,True,eixample,41.40822,2.1746144,entire_home_apt,5,2.0,3.0,3.0,200.0,3.0,32.0,True,2,5,5,344.0,4.2,3.8,4.6,4.4,4.6,3.6,0.45,False,1,True,False,True,False,True,True
1909,spain,False,True,True,eixample,41.3967532,2.1770715,entire_home_apt,4,2.0,3.0,3.0,79.0,1.0,365.0,True,10,40,0,193.1162398921833,4.5917318059299195,4.618333052134301,4.719024,4.7228595529312525,4.752015353467184,4.4543930830873055,1.7136901954177899,True,1,True,False,True,False,True,True
3388,spain,False,True,True,eixample,41.3811132337413,2.1459615624486386,entire_home_apt,5,1.0,2.0,3.0,319.0,1.0,365.0,True,20,50,21,88.0,4.57,4.71,4.67,4.38,4.52,4.43,1.49,True,1,True,True,True,False,True,True
1666,no_info,False,True,True,sarria_sant_gervasi,41.402575961982826,2.145402290677958,entire_home_apt,7,2.0,4.0,7.0,100.0,32.0,365.0,True,8,38,0,193.1162398921833,4.5917318059299195,4.618333052134301,4.719024,4.7228595529312525,4.752015353467184,4.4543930830873055,1.7136901954177899,False,1,False,True,True,False,True,True
4652,spain,False,True,True,eixample,41.40822,2.1746144,entire_home_apt,4,1.5,2.0,2.0,200.0,3.0,32.0,True,0,6,1,337.0,3.0,3.0,2.0,2.0,4.0,3.0,0.1,False,1,True,False,True,False,True,True
4652,spain,False,True,True,eixample,41.40822,2.1746144,entire_home_apt,6,2.0,3.0,3.0,158.0,3.0,32.0,True,3,6,7,68.0,3.43,4.14,3.71,3.71,4.29,4.0,3.33,False,1,True,False,True,False,True,True
510,other,False,True,True,sants_montjuic,41.37484274550992,2.144415618518207,private_room,1,1.0,0.0,2.0,51.0,2.0,5.0,True,8,38,45,63.0,4.91,4.89,4.96,4.96,4.89,4.69,3.24,False,0,True,False,True,False,True,False
1866,spain,False,True,True,sant_andreu,41.424358566434314,2.183916363930907,private_room,2,2.0,1.0,1.0,57.0,2.0,365.0,True,7,19,70,55.0,4.71,4.9,4.83,4.83,4.74,4.58,4.85,False,0,True,False,True,False,True,False
1909,spain,False,True,True,eixample,41.39684977857714,2.177500653442377,entire_home_apt,6,1.0,4.0,6.0,89.0,1.0,365.0,True,3,33,1,346.0,5.0,5.0,5.0,5.0,5.0,5.0,0.1,True,1,True,False,True,False,True,True
3594,spain,True,True,True,sants_montjuic,41.3723762,2.167482,entire_home_apt,4,1.0,2.0,0.0,90.0,30.0,1125.0,True,14,28,4,89.0,5.0,5.0,4.75,5.0,4.75,4.75,0.31,True,1,True,True,True,False,True,True
2117,spain,False,True,True,ciutat_vella,41.38426915830721,2.1833960975333833,entire_home_apt,2,1.0,1.0,1.0,120.0,32.0,365.0,True,0,0,0,193.1162398921833,4.5917318059299195,4.618333052134301,4.719024,4.7228595529312525,4.752015353467184,4.4543930830873055,1.7136901954177899,True,1,False,True,True,False,True,False
3594,spain,True,True,True,ciutat_vella,41.3852654,2.1784939,entire_home_apt,5,1.0,3.0,3.0,85.0,30.0,1125.0,True,14,22,2,279.0,5.0,4.5,5.0,5.0,5.0,5.0,0.23,True,1,True,True,True,False,True,True
2117,spain,False,True,True,eixample,41.390249765631744,2.158177794824893,entire_home_apt,2,1.0,1.0,1.0,98.0,32.0,365.0,True,0,13,2,138.0,5.0,5.0,5.0,3.5,5.0,4.5,0.39,True,1,False,True,True,True,True,True
2020,no_info,False,True,True,eixample,41.39649591234251,2.175453622007725,entire_home_apt,6,2.0,3.0,5.0,307.0,3.0,365.0,True,0,2,20,146.0,4.7,4.65,4.9,4.6,4.85,4.3,1.38,True,1,True,True,True,False,True,True
514,no_info,False,True,False,gracia,41.403817983987686,2.166069217700885,entire_home_apt,4,1.0,1.0,3.0,170.0,32.0,365.0,True,28,58,0,193.1162398921833,4.5917318059299195,4.618333052134301,4.719024,4.7228595529312525,4.752015353467184,4.4543930830873055,1.7136901954177899,False,1,True,True,True,False,True,True
516,no_info,False,True,True,eixample,41.3771998,2.1602464,entire_home_apt,2,1.0,1.0,1.0,31.0,31.0,365.0,True,0,0,3,66.0,5.0,5.0,5.0,5.0,5.0,4.67,0.27,True,1,True,True,True,False,False,True
3388,spain,False,True,True,eixample,41.38602913960524,2.1564773054127446,entire_home_apt,4,2.0,2.0,2.0,344.0,1.0,365.0,True,28,58,30,101.0,4.73,4.57,4.87,4.7,4.77,4.2,2.08,True,1,True,True,True,False,True,True
3388,spain,False,True,True,eixample,41.38476,2.15645,entire_home_apt,4,2.0,2.0,2.0,323.0,1.0,365.0,True,12,34,27,68.0,4.7,4.78,4.89,4.89,4.63,4.3,1.85,True,1,True,True,True,False,True,True
514,no_info,False,True,False,gracia,41.40258908355928,2.1681534290093403,entire_home_apt,2,1.0,0.0,1.0,79.0,32.0,365.0,True,0,22,0,193.1162398921833,4.5917318059299195,4.618333052134301,4.719024,4.7228595529312525,4.752015353467184,4.4543930830873055,1.7136901954177899,False,1,True,True,True,False,True,True
3941,spain,True,True,True,les_corts,41.385594,2.1406476,entire_home_apt,4,2.0,2.0,3.0,120.0,32.0,365.0,True,0,15,2,236.0,5.0,5.0,5.0,5.0,5.0,5.0,0.19,True,1,True,True,True,False,True,True
514,no_info,False,True,False,gracia,41.40314215034176,2.1661128662353777,entire_home_apt,4,1.0,2.0,3.0,145.0,32.0,365.0,True,18,48,0,193.1162398921833,4.5917318059299195,4.618333052134301,4.719024,4.7228595529312525,4.752015353467184,4.4543930830873055,1.7136901954177899,False,1,True,True,True,False,True,True
3941,spain,True,True,True,les_corts,41.385594,2.1406476,entire_home_apt,4,2.0,2.0,3.0,140.0,30.0,365.0,True,9,11,4,191.0,5.0,5.0,5.0,5.0,5.0,5.0,0.36,True,1,True,True,True,False,True,True
514,no_info,False,True,False,gracia,41.40401839008233,2.167720976137675,entire_home_apt,4,1.0,2.0,3.0,135.0,32.0,365.0,True,28,58,0,193.1162398921833,4.5917318059299195,4.618333052134301,4.719024,4.7228595529312525,4.752015353467184,4.4543930830873055,1.7136901954177899,False,1,True,False,True,False,True,True
2361,spain,False,True,True,ciutat_vella,41.38173994573645,2.1750994105663497,entire_home_apt,4,1.0,2.0,0.0,135.0,31.0,60.0,True,0,19,0,193.1162398921833,4.5917318059299195,4.618333052134301,4.719024,4.7228595529312525,4.752015353467184,4.4543930830873055,1.7136901954177899,False,1,False,True,True,False,True,True
1986,spain,False,True,True,sants_montjuic,41.37557,2.12728,private_room,2,1.0,1.0,2.0,32.0,31.0,365.0,True,0,0,2,334.0,5.0,4.5,5.0,5.0,5.0,5.0,0.19,False,1,False,True,True,False,True,True
509,spain,False,True,True,ciutat_vella,41.3798077,2.1705412,entire_home_apt,3,1.0,1.0,1.0,50.0,31.0,31.0,True,29,59,0,193.1162398921833,4.5917318059299195,4.618333052134301,4.719024,4.7228595529312525,4.752015353467184,4.4543930830873055,1.7136901954177899,False,1,True,False,True,True,False,True
3594,spain,True,True,True,eixample,41.37620071421236,2.1610872660366085,entire_home_apt,2,1.0,1.0,1.0,65.0,30.0,720.0,True,8,8,8,77.0,4.88,5.0,5.0,5.0,4.75,4.75,0.57,True,1,True,False,True,False,True,True
2260,spain,False,True,True,ciutat_vella,41.38563351281395,2.196498953777416,entire_home_apt,4,1.0,1.0,0.0,250.0,31.0,62.0,True,11,16,0,193.1162398921833,4.5917318059299195,4.618333052134301,4.719024,4.7228595529312525,4.752015353467184,4.4543930830873055,1.7136901954177899,False,1,False,False,True,False,False,True
673,spain,True,True,True,sants_montjuic,41.37344543578117,2.1641018055703496,entire_home_apt,6,1.0,3.0,3.0,87.0,32.0,365.0,True,2,2,2,139.0,5.0,4.5,5.0,5.0,5.0,5.0,0.31,False,1,False,True,True,False,True,True
745,no_info,False,True,True,sants_montjuic,41.37223876624482,2.1367289616537404,private_room,2,1.0,1.0,0.0,90.0,3.0,365.0,True,0,14,28,212.0,4.79,4.89,4.81,4.89,4.71,4.61,2.05,False,1,True,False,True,False,True,True
722,spain,True,True,True,sant_marti,41.4005209,2.1898391,private_room,2,1.0,1.0,0.0,84.0,3.0,365.0,True,4,30,54,55.0,4.76,4.87,4.91,4.89,4.78,4.63,3.73,True,0,True,False,True,False,True,True
745,no_info,False,True,True,sants_montjuic,41.37254699268266,2.13460539550077,private_room,2,1.0,1.0,1.0,95.0,3.0,365.0,True,10,20,42,59.0,4.45,4.62,4.9,4.74,4.36,4.36,3.22,False,1,True,False,True,False,True,True
602,spain,True,True,True,sants_montjuic,41.3607273378629,2.141176611185074,private_room,1,1.0,1.0,1.0,46.0,1.0,1125.0,True,5,19,70,54.0,4.77,4.9,4.79,4.94,4.64,4.7,4.77,False,0,True,False,True,False,True,True
1986,spain,False,True,True,sants_montjuic,41.37436184297901,2.1271863629958223,private_room,2,1.0,1.0,2.0,32.0,31.0,365.0,True,2,13,1,355.0,5.0,5.0,5.0,5.0,5.0,5.0,0.1,False,1,False,True,True,False,True,True
2082,spain,True,True,True,sant_marti,41.4017253,2.2077198,entire_home_apt,8,2.0,3.0,6.0,364.0,5.0,365.0,True,10,34,26,70.0,5.0,5.0,4.96,5.0,4.96,4.96,1.81,False,1,True,True,True,False,True,True
3942,no_info,False,True,True,sants_montjuic,41.376497,2.1378315,entire_home_apt,4,1.0,2.0,3.0,79.0,31.0,365.0,True,0,8,4,171.0,4.25,4.75,5.0,4.75,5.0,4.0,0.32,False,1,True,True,True,False,True,True
1986,spain,False,True,True,sants_montjuic,41.3752963,2.1261271,private_room,2,1.0,1.0,2.0,32.0,31.0,365.0,True,0,13,0,193.1162398921833,4.5917318059299195,4.618333052134301,4.719024,4.7228595529312525,4.752015353467184,4.4543930830873055,1.7136901954177899,False,1,False,True,True,False,True,True
609,no_info,False,True,True,ciutat_vella,41.38194277657931,2.16826058288391,private_room,1,1.5,1.0,1.0,55.0,32.0,365.0,True,15,45,31,79.0,4.32,4.29,4.32,4.52,4.65,4.35,2.2,True,0,True,False,True,False,True,True
522,spain,False,True,True,sarria_sant_gervasi,41.4057322,2.1487462,entire_home_apt,4,1.0,1.0,2.0,345.0,1.0,365.0,True,26,56,14,58.0,4.36,4.64,4.71,4.0,4.64,3.79,1.03,True,1,True,True,True,False,True,True
512,spain,False,True,True,eixample,41.37886514124426,2.157312117910468,entire_home_apt,6,2.0,3.0,3.0,100.0,31.0,330.0,True,2,16,1,304.0,5.0,5.0,5.0,5.0,5.0,4.0,0.12,False,1,False,True,True,False,True,True
5001,spain,False,True,True,gracia,41.40454,2.15062,entire_home_apt,6,3.0,3.0,4.0,182.0,2.0,365.0,True,8,24,18,56.0,4.67,4.94,4.89,4.78,4.72,4.5,1.3,True,1,True,True,True,False,True,True
3942,no_info,False,True,True,sants_montjuic,41.37737352899291,2.138354459270478,entire_home_apt,4,1.0,2.0,3.0,84.0,31.0,365.0,True,2,32,4,78.0,5.0,4.25,4.75,5.0,5.0,5.0,0.31,False,1,True,True,True,False,True,True
650,no_info,False,True,True,horta_guinardo,41.41989,2.15308,private_room,2,1.0,1.0,1.0,166.0,10.0,365.0,True,30,60,9,392.0,4.22,4.44,4.56,4.56,4.44,4.0,0.59,False,0,True,False,True,False,True,True
4198,spain,False,True,True,ciutat_vella,41.3870444,2.1733091,entire_home_apt,2,1.0,2.0,2.0,50.0,63.0,365.0,True,2,2,2,339.0,4.5,4.5,5.0,5.0,5.0,4.0,0.17,False,1,True,False,True,False,True,True
615,no_info,False,True,True,eixample,41.39168528741282,2.1777288019926,private_room,1,1.0,1.0,1.0,72.0,1.0,365.0,True,1,6,3,468.0,3.67,4.0,4.67,4.33,4.33,3.67,0.2,True,0,True,False,True,False,True,False
745,no_info,False,True,True,sants_montjuic,41.37392830619056,2.135313127347857,private_room,2,1.0,1.0,0.0,96.0,3.0,180.0,True,9,21,37,60.0,4.68,4.76,4.86,4.76,4.54,4.54,2.73,False,1,True,False,True,False,True,True
515,spain,False,True,True,eixample,41.37952666899183,2.146599185782659,entire_home_apt,5,1.5,3.0,4.0,372.0,2.0,29.0,True,23,53,702,52.0,4.75,4.81,4.73,4.76,4.73,4.62,52.65,True,1,True,False,True,False,True,True
2969,no_info,False,True,True,ciutat_vella,41.38436895593137,2.1646877677194167,entire_home_apt,2,1.0,1.0,1.0,40.0,40.0,330.0,True,0,0,1,408.0,5.0,4.0,5.0,5.0,5.0,5.0,0.08,False,1,False,True,True,False,True,True
3388,spain,False,True,True,eixample,41.384441498504195,2.1547305471372904,entire_home_apt,4,2.0,2.0,2.0,284.0,1.0,365.0,True,2,15,45,71.0,4.67,4.71,4.73,4.71,4.82,4.53,3.03,True,1,True,True,True,False,True,True
3388,spain,False,True,True,eixample,41.38629,2.15484,entire_home_apt,4,1.0,2.0,2.0,293.0,1.0,365.0,True,13,43,20,76.0,4.5,4.65,4.55,4.55,4.65,4.35,1.33,True,1,True,True,True,False,True,True
2273,spain,True,True,True,sants_montjuic,41.3736761,2.1401331,entire_home_apt,2,1.0,1.0,2.0,60.0,31.0,40.0,True,0,0,2,362.0,5.0,5.0,5.0,5.0,5.0,5.0,0.16,True,1,False,True,True,False,True,True
4693,no_info,False,True,True,sants_montjuic,41.375812305016304,2.123126043444407,entire_home_apt,8,2.0,3.0,4.0,276.0,1.0,365.0,True,23,53,6,351.0,4.5,4.5,4.83,5.0,4.5,4.5,0.44,False,1,True,True,True,False,True,True
4652,spain,False,True,True,eixample,41.38208059999999,2.1511059,entire_home_apt,2,1.0,1.0,1.0,229.0,3.0,32.0,True,3,9,14,355.0,4.29,4.43,4.0,4.43,4.57,4.0,1.04,False,1,True,True,True,False,True,True
1986,spain,False,True,True,sants_montjuic,41.37423254907012,2.1272270930913098,private_room,2,1.0,1.0,2.0,32.0,31.0,365.0,True,4,34,1,347.0,3.0,4.0,3.0,1.0,5.0,3.0,0.1,False,1,False,True,True,False,True,True
3162,spain,False,True,True,sarria_sant_gervasi,41.40523090483371,2.148985774641146,entire_home_apt,2,1.0,1.0,1.0,180.0,4.0,730.0,True,20,49,2,99.0,3.5,4.0,4.5,5.0,4.5,3.5,0.63,False,1,True,True,True,False,False,True
1986,spain,False,True,True,sants_montjuic,41.37416,2.12561,private_room,1,1.0,1.0,1.0,28.0,31.0,365.0,True,0,13,0,193.1162398921833,4.5917318059299195,4.618333052134301,4.719024,4.7228595529312525,4.752015353467184,4.4543930830873055,1.7136901954177899,False,1,False,True,True,False,True,True
2273,spain,True,True,True,sants_montjuic,41.3736761,2.1401331,entire_home_apt,2,1.0,1.0,2.0,60.0,31.0,65.0,True,0,0,1,432.0,5.0,5.0,5.0,5.0,5.0,5.0,0.08,True,1,False,False,True,False,True,True
506,spain,True,True,True,les_corts,41.37798100089007,2.123961481193541,entire_home_apt,3,1.0,1.0,2.0,139.0,1.0,365.0,True,2,9,56,54.0,4.86,4.83,4.85,4.96,4.76,4.76,4.01,True,1,True,True,True,False,True,True
